"title","stars","text","publishedAtDate","name","reviewerNumberOfReviews","isLocalGuide","reviewUrl","reviewerUrl","responseFromOwnerText","responseFromOwnerDate","originalLanguage","likesCount","visitedIn"
"Lucciano's Aguero","5",,"2026-05-24T19:59:27.521Z","Natacha Scariot","3","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21oSFJIQTFjMDFyYzNReFJVSmpObWR6U214b1lWRRAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOmhHRHA1c01rc3QxRUJjNmdzSmxoYVE%7C%7C?hl=es-419","https://www.google.com/maps/contrib/117698412724716558551?hl=es-419",,,,"0",
"Lucciano's Aguero","5","Gracias Rocío y Alan por la buena atención!","2026-05-24T00:03:59.697Z","Adri C. Prado","42","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21keVJXVlVabWh3Tm5KclkxZERWSGRxU0RCSU5YYxAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOmdyRWVUZmhwNnJrY1dDVHdqSDBINXc%7C%7C?hl=es-419","https://www.google.com/maps/contrib/103340483042910927785?hl=es-419",,,"es","0",
"Lucciano's Aguero","5","Muy agradable, ambiente tranquilo y variedad de helados
Lo recomiendo","2026-05-23T19:11:42.878Z","Daniela Rodriguez","151","true","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tkVGJWWkdNSEF5VjBocGJIbGFhakJWVVZVNFRFRRAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOkdTbVZGMHAyV0hpbHlaajBVUVU4TEE%7C%7C?hl=es-419","https://www.google.com/maps/contrib/101683767891896176126?hl=es-419",,,"es","0",
"Lucciano's Aguero","5","Muy rico","2026-05-23T18:53:54.355Z","Diego Y Sol Limonta","1","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pGcWFYVktRbXgxY0RWMVFYcDFMVXd6Y1ZKMU9XYxAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOjFqaXVKQmx1cDV1QXp1LUwzcVJ1OWc%7C%7C?hl=es-419","https://www.google.com/maps/contrib/108170929714970704317?hl=es-419",,,"es","0",
"Lucciano's Aguero","5",,"2026-05-23T02:17:19.508Z","Malena Modad","2","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2t3eWRqRnplbTlxTVRGUFYzUmZhMVZFVEVJeFZsRRAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOkwydjFzem9qMTFPV3Rfa1VETEIxVlE%7C%7C?hl=es-419","https://www.google.com/maps/contrib/113813138838101451037?hl=es-419",,,,"0",
"Lucciano's Aguero","5","toni was so nice! the ice cream was good for a good price.","2026-05-22T20:07:04.399Z","Mina Kanaan","1","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pCUmNFZERTRTEwVFZCWWNtTnphbXMzU1ZJMVExRRAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOjBRcEdDSE10TVBYcmNzams3SVI1Q1E%7C%7C?hl=es-419","https://www.google.com/maps/contrib/100288110284538759932?hl=es-419",,,"en","0",
"Lucciano's Aguero","5","Tomi genio me lo hizo re copetudo","2026-05-22T20:04:03.850Z","Carolina Schoua","11","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25RMmJHNDJjMW94Vm5wNVVEbEZUSFJMWTBOQlEyYxAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOnQ2bG42c1oxVnp5UDlFTHRLY0NBQ2c%7C%7C?hl=es-419","https://www.google.com/maps/contrib/102396268560947461767?hl=es-419",,,"es","0",
"Lucciano's Aguero","5",,"2026-05-22T20:02:52.954Z","Pink ay лол","3","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pkd1MwaHVaVE55UkUxc1VqWmZWR1ZrYW1ocVYzYxAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOjdwS0huZTNyRE1sUjZfVGVkamhqV3c%7C%7C?hl=es-419","https://www.google.com/maps/contrib/110343749717418682092?hl=es-419",,,,"0",
"Lucciano's Aguero","5","Rocio me atiendo caí super tarde una genia me atendio re bien y me dio de probar. Excelente","2026-05-22T03:59:55.313Z","Agustin Aranda","1","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pORVpuQk1TbU5XU2xSZmFUVXpXRUprYmtkTlYxRRAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOjNEZnBMSmNWSlRfaTUzWEJkbkdNV1E%7C%7C?hl=es-419","https://www.google.com/maps/contrib/113044106493386307476?hl=es-419",,,"es","0",
"Lucciano's Aguero","5","rocio y anita unas genias!!!","2026-05-22T02:09:46.306Z","guillermina mauro","1","false","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT205c1RYSTNaakprVUdoYWJWSlpTV0kwVGpobk4wRRAB!2m1!1s0x0:0x5d4cfab4378479b!3m1!1s2@1:CAIQACodChtycF9oOm9sTXI3ZjJkUGhabVJZSWI0TjhnN0E%7C%7C?hl=es-419","https://www.google.com/maps/contrib/113317294453085675200?hl=es-419",,,"es","0",
